355;55.05499:3778 70.0658:69798 88.07621:185476 95.08592:8932 151.63658:2150 270.24298:9678
356;69.07062:22238 79.05492:3076 100.11244:23391 219.83313:3307
357;53.00294:10443 68.05017:2491 88.07619:122705 271.22705:2537
359;55.05504:2583 91.05473:12062 107.0857:6078 119.08579:30129 137.09633:88794 220.93468:5457
362;56.05022:209311 74.06071:198234 86.06069:16525 104.07091:8350 215.94498:5371 290.17471:59413
363;53.00293:5244 67.53815:2026 84.08134:3191 216.43266:4209 259.11609:3040
367;53.03931:15361 81.07045:8082 95.04958:89673 133.0862:3521 161.09637:9346 231.10191:1107872 259.09647:11473
368;57.07072:2914 89.06031:11949 102.09189:2071 203.1062:3084 259.13324:4687
371;53.00163:2173 53.0029:15121 79.05477:6385 93.07012:2665 101.09637:20008 151.09668:6710 159.1377:2483 291.21689:32835
375;60.04512:36656 72.08144:3517 84.08134:27636 98.09669:4182 102.05531:47962 107.07034:8784 142.12294:10860 216.08687:8123 247.09283:40345 293.09827:326857
378;68.99779:41681 101.05997:3920 119.82953:2192 129.01843:19298 157.01308:3189 157.04979:364326
381;100.07603:2668 103.07565:132716 149.02357:2358 219.69409:2760 267.10831:5898 294.13867:2224 295.15152:12934
383;80.17533:2200 171.25844:2232 215.26303:3695 215.27492:4628
390;123.27122:2011 192.69972:2128 225.07355:3874 280.40717:1935
391;60.82584:1659 107.08567:3397 299.11066:149873
395;80.80145:1715 219.59831:2576
396;67.05486:2970 87.04453:5685 130.08636:8047 151.09694:5453 171.01408:15861 215.80383:7289 265.21634:8449
400;72.99485:2112 79.05482:125253 95.08591:4870 105.07011:83838 109.10124:8882 117.07:69208 125.0961:10345 153.09129:4588 177.09128:7826 181.12247:375315 227.12816:27924 241.14365:398054
401;70.06593:11402 72.04509:21428 86.49727:1975 107.63683:2152 135.0806:3170 156.1752:9757 301.16226:3551
402;63.26579:1664 69.18806:1797 96.77302:1991 102.09181:3943 215.77859:1944
404;68.05006:3538 95.08564:2533 284.29462:3033
406;64.13712:3452 91.46354:1752 105.07024:4366
408;55.05491:2358 69.07066:2130 118.08636:9504 214.74454:8277 255.12238:2800
410;128.0623:2847 143.08571:11843 185.13333:2452 227.10719:6947 273.11227:7270
411;65.03928:2650 89.06001:2982 105.0338:14912 127.05461:6984 141.07007:40223 153.07008:9444 156.09352:50312 170.1091:13765 183.08061:4623 185.13271:83084 199.11197:769473 231.13821:223357 305.17307:53955
417;60.63348:2356 95.08592:108509 107.08575:13275 119.0857:118534 165.09123:44719 218.73938:4874 257.13858:779658
419;76.76566:1900 88.37363:1708 97.06522:2895 128.06238:7251 129.07024:8337 155.08577:17784 168.09406:9525 183.11708:14226 201.1277:15490 229.12277:46106 247.13254:9571
420;73.06535:3670 81.07047:7101 91.05472:23219 117.07012:5799 129.07005:9503 153.06969:2570 159.08112:2171 179.08569:5712 213.41934:8477 215.10703:80098
421;59.53625:2030 73.06546:3128 85.06533:5972 97.06517:7935 125.09632:7157 139.07597:3064 153.07008:9922 165.0701:3161 168.09351:21818 183.08057:3831 201.09186:2773 213.41925:7424 229.12273:233233 247.13332:43181
424;66.84385:1936 95.04958:4498 105.03381:8901 124.46373:2333 125.01547:25921 141.0103:32200 198.03189:142247 231.10185:5247 258.12076:6167 285.02792:3594 291.12296:7237
427;53.003:5511 57.03423:96941 69.07063:6992 89.0603:5549 97.06516:3580 115.0755:23191 133.08623:3678 151.09659:13223 184.12048:4200 202.13136:6597 213.34445:13213 257.11771:3356 291.12329:7802
428;79.76661:1774 130.08665:5677 141.16397:3024
430;101.05981:2031 170.34256:1882 286.0278:5190 309.04373:4810
431;57.03423:40121 95.08598:3644 113.06644:2278 157.12273:2470 175.13313:101569 215.67206:6472 309.04306:9275 309.22769:46984
435;84.3583:1804 119.08567:2576 169.65222:2002 239.09447:2826 293.11737:5893
436;83.02972:30915 108.93051:2041 133.04501:5889 159.08099:4793 214.06569:3642 221.06398:36707 234.07181:72847 245.06393:3038 250.14436:7089 261.09506:10675 280.11377:45565 293.14539:60258
437;116.35891:2090 142.93861:2566 239.09534:2145 288.02454:3460
439;59.51882:1923 80.7639:1886 113.06682:1937 115.62937:1991
441;52.68914:1610 97.0884:1859 116.99493:3861
442;101.06013:5144 149.0237:2064 213.97049:10231 295.11765:4943
444;55.05507:2673 57.07062:25279 71.08623:5679 100.07605:4294 239.1489:3521
448;83.04972:6404 99.0444:14597 105.07035:5116 130.08647:13992 151.09669:42168 195.12317:14550 251.14935:24080 313.08804:5529
449;62.94363:1741 186.375:1949 285.1188:2200
450;76.75003:2083 108.51119:2035 197.5887:1995 217.68475:5489 313.23532:468881
451;57.03426:40526 81.07047:3415 97.02892:4647 99.04443:32271 115.03928:13375 121.04998:16095 159.06544:25706 177.07608:46613 218.21455:4522 239.11301:2815 278.10208:2293 297.11841:181798 314.12262:10936
453;64.13422:2016 219.81334:2114 283.09464:23886
454;83.45482:1949 134.62868:1912 239.68655:2003 286.10522:2198
456;91.05471:2354 159.73257:2286 300.09024:2020
458;67.055:5061 89.41822:1679 105.07018:3332 134.0477:9441 149.07127:25690 281.10272:4875 299.14832:2309
459;57.07054:111476 73.029:10701 82.06561:36844 95.08584:455262 102.09147:11810164 110.09643:31648 121.10121:43519 159.94273:4931 313.34879:24395
460;81.07055:2625 85.06542:8899 126.05491:2446 215.55508:4770 316.10123:3390
462;70.01969:1743 105.44947:2033 147.66203:2335 219.66562:2728
463;79.0548:2437 105.06998:2607 282.39633:2473
464;68.86681:2509 158.94162:2136 256.90164:2486 317.19376:600333
467;67.05493:30925 88.82285:2605 105.04488:3698 105.07014:112098 115.35268:2609 135.08058:858215 145.06503:19769 181.1225:418838 227.12807:77407 241.14366:1341351 255.13869:3417
469;74.06075:14808 85.10155:1987 118.08653:12888 219.66548:2654 269.13873:9415
470;70.06583:38619 88.0762:23863 107.08577:25343 232.49091:2271 241.14386:27607 256.26364:8153
471;68.05027:1849 83.04969:2089 133.08618:4908 191.01625:2176 243.13466:5233
472;67.05492:2180 103.05445:5111 106.0654:71193 120.08109:13978 134.06024:48403 148.0759:151674 151.09673:6920 291.17096:25512
476;55.28428:1843 102.0377:3726 114.0552:9328 132.04845:5022 303.13757:37494
477;51.71425:2232 53.03937:8616 79.05479:25460 83.04961:3579 105.07018:19553 107.07323:21441 122.09657:65630 134.09662:26890 146.99591:2684 150.09155:418194 156.13841:26951 261.16022:28482 275.17572:538853
479;80.14232:1696 87.4164:1904 107.18202:1974 218.62132:3256
480;71.0863:4139 128.06219:393534 143.08572:2994952 150.13615:6213 155.06041:34284 167.08569:12987 199.11198:1149150 231.13828:836186 245.15392:2181720 277.14368:114971 291.15936:28858
482;69.0341:2965 85.10184:10552 99.11699:2878 129.07004:206185 213.12781:10664 227.1069:37610
483;53.00292:2837 57.0706:26038 74.09711:2604 87.04459:46283 103.03925:108936 143.08572:70778 165.07599:243669 199.11208:18886 217.03926:4854 231.13835:22838 277.1438:3663
484;61.51645:2161 127.59098:2106 259.50861:2129 263.16507:3194
485;59.0498:2617 77.03962:2277 79.05481:27512 91.05473:26031 96.08117:58329 119.08558:3473 135.0806:3006 164.07077:208158 167.08113:2832 306.13382:8889 323.14465:38659
486;73.02911:6103 100.07612:11707 115.07553:2488 156.13858:2322 172.09683:5264 274.11588:3567
488;67.05501:1935 91.05473:22051 128.06227:2903 143.08585:3856 229.12265:14714 257.11746:59008
489;91.05463:8153 95.04958:22757 129.07008:4452 213.05609:6342 229.12277:10854 275.12811:143950
495;58.06583:296544 63.02378:11111 79.05473:4632 83.02963:34986 86.09692:4060124 91.05465:5507952 95.04983:3504 107.08573:15873 109.04496:960189 116.04959:140261 129.07014:18174 134.0965:47966 148.11212:47985 160.11232:9693 202.07787:7325 220.056:7800 233.1651:1456855 238.06657:8898 246.0717:91929 261.09521:20364 325.22748:6630520
496;72.0815:10179 84.08135:301191 105.0703:8856 117.05477:27599 164.07098:3586 182.08162:9572 325.17233:86696
498;57.03419:9660 91.05459:2313 99.08074:8428 158.11778:10613 309.13379:3033
501;89.06002:3327 140.01071:2370 306.84085:2254 327.15698:1763753
504;71.04967:2097 103.03934:10129 115.03889:7136 189.56758:2190 191.05516:15609 265.09216:28853
505;89.06024:156130 114.09163:4762 133.08615:177302 217.97002:2935 249.16846:2259 311.1134:6991
507;92.08283:2357 174.99254:10650 303.87756:2924
508;69.54275:2232 311.16632:3622
509;80.17799:1841 135.05528:2009 251.71286:2209
510;95.42317:1926 138.0341:2173 274.81927:2050
511;56.05022:13495 62.88228:1977 79.03181:2432 100.07607:7826 116.0708:333189 184.20625:14612 212.2012:188488 299.26913:3684 329.13638:26877
512;80.1805:2365 87.0445:5462 98.98444:7069 133.086:12614 161.55461:2157 189.11278:2947
515;70.2718:1881 98.98444:3605
517;67.5696:1838 98.98465:4159 163.07547:9555 237.11272:3040 241.14378:111064
518;91.05463:3807 219.60898:4803 223.09416:12027 332.67432:7056
521;59.74472:1809 109.10105:1974 217.828:2031 218.11761:4777
522;69.07063:4176 81.07057:10771 95.08598:27432 137.09625:2804 165.12767:20362 193.12254:19667 222.59842:2079 257.17511:87778
523;100.1574:2307 191.35417:1951 335.12134:2522
525;63.26109:1786 75.58204:1716 81.07065:4761 151.09637:9716 171.11696:2162 231.10202:6478 336.18134:30036
527;89.06029:5195 133.08574:2511 143.086:13586 231.13844:11619
529;71.08621:41965 83.08607:3899 99.71109:1807 123.08067:2760 139.42484:2199 169.19551:6549 216.45282:5988
533;54.14084:1847 91.05452:3050 92.04995:14964 145.07639:10638 219.09198:37999 221.1077:103862 234.07881:2821 248.09442:14978 265.0975:527792
534;66.64405:2266 95.04949:3464 124.11216:3041 169.10143:2831 215.01656:7275 215.10655:9242
535;59.04991:23304 103.07567:2567 115.07557:7084
538;55.01863:3877 67.05491:52783 79.05485:28424 81.07044:87251 91.0546:11453 95.08592:64924 107.08575:28826 195.17491:5150 209.22618:3556 282.27917:16964 303.30493:164795 321.3154:286130
540;93.14377:2015 100.14941:2129 268.07486:2307 339.12091:114494
541;152.08235:1794 216.94002:5253 321.24323:3689
542;107.30314:1845 149.29218:1857
544;55.01862:5696 99.08096:2622 100.07602:15684 108.9921:1994 117.09112:54294 161.11743:7520 175.13312:27522 233.17511:5540 305.19632:6859
557;55.75402:1550 75.82095:1808 81.0703:5664 219.74817:2475 325.25595:3394
559;68.92045:2005 105.03357:3133 213.0257:2552 343.13538:23348
560;83.08607:2471 209.03839:2173 214.11485:10751
561;58.99545:2635 67.05492:27924 81.07045:25730 95.01633:114248 105.03361:4219 109.10142:17366 113.02657:5060 259.17145:2327 301.21942:5336
562;67.05498:4904 173.98738:2079
563;57.03443:2802 99.04446:2720 207.12245:3337 215.69205:7422 309.15475:3406 327.16528:33416
564;84.01736:1893 97.26421:2001 177.1124:4892 287.25534:1892
565;85.5615:1848 142.7507:1919 203.7718:2091 345.11063:107559
566;133.08684:2014 328.20413:3558 345.11038:228476
568;57.37804:1992 130.63844:1888 151.60037:1792 201.16368:2105 273.13144:2333
569;196.49284:2306 213.18642:9343 328.20529:2726
571;62.77552:1845 91.05501:1809 105.07019:2442 128.33136:1675 168.09474:1978 201.01453:2760 241.14377:5158
578;57.07065:26497 67.76295:1998 83.08605:3221 85.10169:16264 101.09647:6702 121.06492:2107 130.93425:1993 163.13306:66698 200.05402:2097 211.85567:18345 303.85535:3346
580;71.31636:1898 105.71983:1764 191.17816:2277
583;159.04631:1896
584;53.12848:1657 99.26692:1825 176.44351:2011 352.10208:3214
585;67.05508:2158 153.06291:1875 217.10179:3113 248.22397:1784 335.27853:1832
586;100.14488:1903 173.94032:2060 215.10703:3500 243.10205:36057
587;69.0706:2807 113.06025:1930 141.0441:2370 143.10692:2513
588;71.08622:14779 85.10172:13622 107.07046:10048 189.63547:2384 310.32248:2366
589;83.59955:2041 105.04469:2382 152.06268:2290 213.47742:7630
590;79.05485:9004 81.81594:2110 103.05434:7542 111.04391:3094 115.05426:7348 129.06996:15351 155.08591:4708 157.10143:28796 197.09584:3036 303.87869:1865
593;59.04991:18725 80.04987:6510 117.09119:3141 126.05517:21971 138.09804:2742
595;56.82106:1915 95.35591:1755 117.0911:2492 183.09496:1758 189.11238:7479 337.16486:2726
596;55.01869:2679 100.07603:3619 115.07581:2649 171.28404:2116 189.11226:18243 266.18771:2268 337.18579:10533
601;113.06366:1958 303.85983:3283
603;64.44022:1797 91.0548:2129 181.065:2181 212.53317:12752 338.12418:2368
604;83.11655:1793 142.33182:2139 171.27026:2374 175.13336:5018 263.18591:3610 321.13394:6714 338.1615:4940
606;58.06596:9735 79.05485:3165 85.52202:1906 197.02919:4656 224.05318:4765 229.01936:25566 243.03508:4377 295.10297:3849
613;56.05019:20202 60.03386:1876 70.06585:27731 88.07622:232837 110.54469:2493 153.73697:2041 212.23769:21966 240.2325:196032 357.16821:44933
614;57.03423:31910 87.04459:16147 89.06018:36107 115.03934:3018 121.04958:13066 143.07028:2588 151.09666:3626 193.10733:8356 215.44444:6004 283.13977:3376 323.07629:5242 341.14444:191251
616;63.73998:2177 77.03936:4977 80.05003:9030 92.04993:84260 117.05746:4311 128.04968:24645 133.07625:43601 146.06039:7590 167.07336:7673 169.07634:31880 181.07622:18531 211.08684:24703
617;65.1235:1923 158.07329:1961 287.14706:9591 359.11511:13152
618;64.40363:1859 169.07518:2034 215.12608:15818 296.15668:2339
620;106.0528:22702 120.04477:11055 132.04449:3766 139.06302:78208 140.07104:11029 162.0788:13632 168.0657:21476 181.07401:8353 325.09195:6649 327.12167:88606 343.10318:5224
621;56.05018:20663 67.05489:17051 70.0658:69660 74.0607:76067 80.05032:2680 96.04485:12180 98.06042:5480 114.05515:70726 120.08086:6406 130.05006:30999 142.05011:51625 178.08635:6800 242.10239:6500 298.14023:3540 360.17642:292817
627;53.00298:8880 57.07059:228029 69.07047:14749 83.08608:21812 89.0602:118003 100.07611:3073 117.09113:24072 147.10178:9342 183.21107:8127 227.23711:8304 361.255:57366
631;59.34534:1681 105.55664:1735 130.16116:2213 247.55235:2069
632;94.81737:1785 100.15172:1961 110.45812:2105 194.99889:2043
633;88.02205:10684 171.27533:2234 305.12057:2614
635;53.99822:1952 75.04473:8580 87.04462:8864 97.065:11730 101.09638:40686 155.73062:2148 173.11771:13611 211.67317:5907 271.18988:2918 347.24252:22250
637;53.21327:1840 69.07058:5954 83.08611:7810 85.10175:48158 107.07057:29196 127.14838:8774 139.04277:9404 319.28409:6503
639;106.61499:1938 189.27678:2110 219.82385:3064 247.07063:14415 320.48309:2021
641;107.04581:1675 117.26717:1750 151.03662:2274 158.81702:2390 248.36263:1969
642;57.03424:89213 75.04462:3185 97.06538:2512 134.7211:1890 214.68088:6555
643;72.35487:1878 85.10171:4797 157.77405:1792 163.09679:53878
649;56.05023:4433 70.06578:24445 101.06001:8572 215.61545:5537
651;67.05492:25419 71.08626:10040 91.05458:7821 129.12746:18465 209.07861:4703 229.18022:34415 305.24765:7350 351.28934:4641 369.29776:1370634
654;84.81862:1999 101.0601:2491 139.849:2158 219.15958:7508
657;67.56558:1722 101.05997:2457 140.39439:1857 174.84647:1859
659;55.05497:78059 67.0549:2703 92.24513:1805 101.06005:147097 134.47572:2140 219.65033:3150 371.27673:25604
661;51.28929:1917 80.69423:1913 99.04434:6480 115.03917:6831 149.08162:3194 235.08168:41235 300.41824:2537 355.10028:3831
662;65.09917:1761 73.06545:46799 113.0589:2219 133.08611:82212 219.67857:2669 355.13904:4006
665;71.01752:1802 89.06022:24084 133.08601:19861 189.11253:4464 195.12326:3516 218.03204:2409
666;74.09708:1110627 169.69969:1933 229.00266:2250
668;83.56356:1947 104.76009:1702 159.04201:1882 212.79053:2788 285.11026:6797
669;168.10806:2498 310.55051:2386 371.5004:2423
670;72.93675:1845 304.27454:1882 375.14334:19426
672;102.39653:2185 268.95731:2904 377.10574:3601377
677;159.03598:2055 361.14944:2692
678;100.15792:2012
681;57.03428:93925 69.07045:1907 81.07043:10209 97.06524:3956 99.08083:59417 153.02191:1791 195.12271:4482 291.21658:2148
682;55.05508:7242 74.09705:3509 89.0602:3583 113.06441:2128 128.64111:2097 157.1226:86406 175.13339:4967 195.12302:2885 291.21649:2565
684;85.10173:17263 118.28336:2180 169.19553:4637 177.1124:31744 217.99265:3443 301.27478:3407
689;57.03432:3632 89.06016:5371 115.07555:49107 158.08122:11406 231.15939:5536 347.18451:3282
693;101.0965:1906 158.11795:2535
696;57.03425:29792 99.03893:2046 101.09644:26849 173.11772:4014 233.17505:144195 367.26944:496404
699;61.76297:2036 147.67484:2219 313.19934:10217
703;97.47695:2085 181.70427:2077 370.24188:2155
705;87.04461:6336 101.06002:31270 129.05489:3947 133.08609:43373 177.11238:4357 191.09164:8398 212.57887:12035 258.11322:3483 353.08664:4846 353.18085:16008
706;63.3116:1719 76.1899:1809 76.57745:2150 89.05756:2478 131.08452:1849 283.17575:2885
707;127.89149:1843 165.07021:43195 187.10764:2818 201.04688:95741 377.60757:1880
708;196.76562:2022 314.33786:2310 374.50253:2328
710;62.99721:1857 115.22033:1946 191.08133:2816 337.12869:2518
714;57.07062:126013 105.06995:5406 111.04424:28870 134.06015:3263 391.19373:67882
716;55.05495:27413 69.07054:43582 81.07051:3444 85.1017:380665 89.06018:1611346 97.10155:103001 99.11717:88807 127.14819:31366 130.08647:358300 142.12289:281951 149.02373:14698 189.14877:241219 241.2518:4936 301.27411:89635 331.31934:4953
718;89.69672:2078 127.88228:1933 295.42053:1875
719;95.08575:2862 215.92953:5666 304.30838:2736 393.29758:1702630
723;57.07059:53619 79.05464:2513 85.10172:28155 103.03927:54784 130.08638:14371 133.08607:46721 151.33929:1935 191.09151:33373 319.28314:2930 377.29007:45295
727;58.06585:71704 70.06572:6743 82.95493:2003 95.25224:2517 291.45285:2194 338.21829:5656
728;57.03429:8675 97.06523:8084 104.00254:2610 115.07556:101629 161.11775:7973 172.09732:19119 175.13306:15316 219.15939:11475 361.16513:5253
730;57.07058:15388 87.04458:4113 119.39821:1989 133.08614:81279 211.90814:5368 221.13878:3541 303.85745:3521 379.30569:67487
732;61.6762:2471 212.95076:2327 364.49329:2595 397.20151:55460
733;70.06584:21634 166.06516:3938 180.08081:5116 194.09689:6833 206.08453:4675 219.09206:20960 236.05252:3033 247.12332:117023
735;57.03428:3087 73.02911:5583 103.07568:26243 115.07532:2430 128.63972:2263 161.1176:2722 175.13315:25564 233.1752:6814
737;125.65025:2317 205.55106:2197 311.14551:2507 399.17911:881859
738;55.05506:12626 67.05485:4197 95.78996:2263 124.99965:2272 143.09221:2033 296.29526:16532
740;59.04995:3950 73.06545:48973 114.09171:3420 115.07581:9408 161.11745:58280 383.16992:2180 383.26419:20125
743;87.64445:2124 171.28198:2032 252.84047:1884 329.19379:40973
746;63.77268:1868 89.06021:63032 105.1255:1719 130.08658:4261 155.09909:14826 340.20932:3409 384.23633:20707
748;80.18006:1853 103.03917:5998 158.56828:1743
749;64.53578:1780 191.42389:1773 273.16721:2956 331.17282:10486
751;163.93159:2162 171.12099:4524 217.02191:3159 217.03314:6422 331.20944:103550 399.11441:4687
753;69.03418:21834 81.07045:4370 103.05428:3028 117.07008:9198 128.06213:5093 135.08057:5926 147.08072:30723 160.08852:18005 161.09641:15251 253.75063:2439 263.12817:257154 323.14871:4803
755;57.07062:274667 71.08621:346344 85.10173:357162 107.07048:2700661 125.0808:2448 148.09705:96495 217.98376:5038
757;67.05486:14900 85.06536:5855 103.05455:4469 105.07013:65369 115.05441:4716 117.07012:28790 121.10131:425248 129.06987:12216 131.08571:111367 143.0858:4855 148.0883:4276 163.11185:47268 172.08865:5801 203.10699:3414 216.7708:4622 237.1488:55064 265.14374:1192380 297.13086:5999 329.19617:760145
758;77.44699:1972 177.12769:2134 265.14252:6294 357.18964:7029 360.32394:83276
760;76.95035:1947 130.96942:22577 321.14484:2350 339.15463:139472
761;96.67172:1974 358.19464:3262
762;56.05022:125456 101.02012:5072 105.07013:15599 114.03007:18795 127.03555:770618 151.03557:82415 165.03828:11102 171.04179:47741 235.08043:1255788 276.10699:2809
765;57.07061:32728 85.10172:22958 105.07014:17696 111.11698:5400 130.08646:18579 145.12271:17005 161.35274:2131 177.1123:23202 273.24155:3246 285.27911:11012
767;84.76707:1863 205.97264:2038 208.07306:2293 303.85815:3480
769;55.05494:2570 81.07038:6519 163.22214:2160 392.34427:3405
771;171.27458:2088 217.56448:3995
774;62.11337:1837 77.12202:1869 85.10184:4738 89.06032:12138 133.08618:22428 191.09207:4273 235.11809:36956 329.17548:6825
775;75.68863:1956
778;57.66096:2954 103.07564:30546 125.30855:2056 161.11734:11610 175.13303:20676 233.17534:3660
779;119.72296:1837 123.91458:2619 219.71109:1844 413.17596:3824
780;79.05493:2208 91.05468:2775 95.08578:6074 378.34311:3747
781;69.11115:2014 96.08121:2832 159.08058:2441 169.06502:6183 194.08742:3161 218.67036:4364 219.09192:18369 247.12337:58030 366.18161:195902 414.14865:722592
784;71.67757:1909 76.21885:1796 158.20998:1926 218.02362:3422 373.06363:2179
790;55.01871:2861 70.90781:1961 81.03417:6706 99.04446:52231 117.05486:23955 144.0659:6699 165.07608:85840 177.07611:90626 202.10753:3149 219.08669:42853 249.09685:4032 273.12399:8617 279.10785:161221 295.13931:43588 341.14444:17739 385.17102:4154
794;172.1158:11996 212.4516:13860 323.63858:2334 345.18872:92993
795;96.52944:1857 116.05302:7690 212.44783:11696 273.16754:21781
796;67.05508:2849 80.17624:2080 97.06527:2736 109.06516:3489 119.08578:80116 128.0625:3762 131.08592:20753 145.10146:7072 147.08073:24141 160.0885:13406 175.07593:4996 249.1489:7923 263.12836:81830 327.18146:6870 341.19638:184791
797;73.02926:2232 89.06024:78258 130.08653:2887 171.10202:4792 189.11256:27806 239.14954:3221 357.21194:5695
800;71.06191:1645 78.52809:2079 131.93053:1901 219.85715:2659 265.14331:6680 329.19522:4877
802;75.74511:1951 298.34662:2109
803;172.14137:2678 210.02548:32762 338.34436:2181 421.146:8930 421.2048:82801
804;146.98196:23533 172.11552:3654 240.23254:2447
808;67.05495:12095 81.07038:6839 100.14816:2668 113.09609:7327 121.02838:12411 190.05008:6143 199.16951:27448 239.14908:2873 405.3569:2417
809;53.00297:3838 75.04478:3910 81.07053:8907 99.08083:46438 145.79938:2115 191.12816:3946 273.20572:1964
812;182.37311:2059
813;97.9371:1793 175.06293:1969
814;73.02924:6280 133.08611:26768 155.09943:6911 177.11237:23118 327.20245:2175 406.24939:7598 423.16721:3286
817;57.03424:114571 81.07048:15674 95.08588:2241 99.08082:80824 140.10706:3030 174.57292:1945 212.2811:14039 343.15344:2739
818;71.08624:25899 111.1171:5181 117.09106:3297 169.19514:5569 226.55904:1999 319.28421:2621 407.33719:161884
828;69.07057:3380 144.52347:2049 158.75691:2152 298.13434:2176 324.32666:9430
831;91.48048:1701 100.07603:2453 103.07569:39867 121.61712:2009
833;103.03902:2348 402.8609:2425
835;67.05492:5393 81.07053:28519 95.08585:3157 115.03919:25311 165.53531:2199 298.20163:7492
841;89.06023:21024 131.07045:2967 145.08615:25577 159.06552:2488 221.10257:3076 327.16501:2643 415.2179:46027
842;69.03425:3995 89.06021:4011 160.08865:2163 203.10742:2750 235.32465:2009 263.12814:14875 295.15472:10542 335.27927:20111
843;76.32458:1815 126.19722:1878 394.86807:1913
849;100.15642:2079 107.08567:4254 149.09636:6020 171.27496:2033 219.8412:3172 265.14368:26864 354.32492:1944
850;66.2318:2112 129.06981:2755 152.06236:62279 165.07013:39320 169.0645:10232 178.06537:13619 180.08102:192363 190.06538:136302 194.09688:11546 205.07637:100518 211.06299:4491 235.09819:371987
852;66.96574:2031 83.08607:20375 85.10172:73712 127.14828:7871 135.32938:2306 142.12279:41430 163.13338:6012 169.19533:26121 177.11238:56082 213.22144:18004 315.18039:14724 363.31073:134544 437.38388:89785
855;80.05013:9677 139.05495:3613 140.0497:30892 177.07013:9916 178.07802:157255 196.07608:6606 205.07643:158045 269.19955:2882 437.11743:4866
856;91.01402:1840 219.65305:1862
860;92.38428:1836 131.07043:16215 145.96812:1978 175.13309:12459 318.08081:2146
862;57.0706:78686 69.0705:6641 71.08617:67048 85.10165:39763 99.11718:11274 103.03922:119948 130.08644:16217 147.06537:18126 163.09666:7470 177.11244:33683 196.76591:2312 229.21638:6195 239.14914:215670 287.25851:4224 377.32489:2687
867;84.21954:1887 185.98285:2335
869;57.03417:2024 77.06034:3185 100.07596:4194 158.08141:8104 214.98192:8150 233.13879:22140 383.25305:2189
871;67.05503:3686 81.0704:4356 85.10172:36185 107.07055:6662 141.16388:19096 177.11241:128293 217.0125:5723 221.13852:15121 273.24194:14934 379.30588:2587
872;100.1645:2247 152.06232:12027 163.05476:2770 177.05757:5722 180.08061:12785 194.09657:4910 234.11583:3072 263.12946:91793 352.10764:6393
877;57.03424:40005 77.06032:2596 99.08089:27155 101.09643:39165 115.07557:61056 158.11781:61948 184.62143:2138 193.14378:23406 233.17509:270125 376.73898:2419
878;102.09157:2178 188.09961:1834 200.20132:12960 350.19467:2252
879;53.83643:2164 137.59276:2036 345.54108:2173 443.20532:1362675
883;57.07062:259299 68.05029:5106 70.06581:265297 112.05663:58293 187.72749:2642 215.48315:8357 438.65594:6919
891;89.3944:1805 113.06295:2056 147.11719:2531 212.00037:16190 309.17081:5036 369.1911:19526
892;71.08625:3249 136.31696:2038 384.56931:2203 389.25156:8356
897;69.0705:28887 71.08614:2624027 87.04449:52323 128.64299:11066 151.09648:42736464 229.21671:21083
901;70.79721:2244 89.34617:2009 96.25589:3637 135.56956:2140 219.05063:4225
902;57.07064:42720 66.24423:1767 71.08622:56856 83.08617:3082 89.06017:8270 103.07571:5786 113.13267:12738 158.11797:3771 211.24225:4214 361.33154:5239
905;68.89274:1828 100.15823:2003 309.68817:1999
907;59.04984:21141 81.07004:3419 113.13246:8718 175.13306:3392 415.36029:3176 451.33954:6280712
909;55.25232:2018 67.05495:4998 69.07059:17825 79.05479:4588 83.0861:19817 89.0602:349239 127.14822:13584 133.08611:393037 141.16399:8116 171.25897:2355 221.13861:17316 407.33612:3256
914;95.08589:6820 145.96631:2652 453.39136:7302262
916;59.0499:70771 97.06519:2105 103.07568:12533 117.09121:6936 175.13307:4573 207.1223:2801 219.15965:4264 454.30194:11153
918;56.34327:2017 80.402:1880 87.04462:9360 100.15002:2430 133.0862:15847 175.09676:3966 209.10258:2240 267.11563:1918 269.15988:18633
925;57.03419:12163 100.07603:55047 117.05479:25392 131.07048:2068460 149.08134:7034 161.11751:21622 173.11758:8013 233.17525:38418 433.56598:2415
931;56.05012:2480 81.07035:6683 183.18524:2429 200.16469:3618 295.17227:6044 452.37854:5246 457.34991:5085555
939;54.91706:2015 252.55394:2007
945;71.04993:2931 96.48162:1801 99.0444:11197 144.06602:3238 177.07646:7736 221.10248:9749 265.12805:9582 367.16025:5340
946;57.07067:71202 78.51357:2123 107.07051:12867 151.09688:10736 177.11249:54463 319.2847:8935
948;171.25589:2356 322.6514:2482 456.98224:2233
952;75.04497:2229 87.04453:10565 99.04437:3306 107.07043:4692 177.11238:29045 239.14931:7543 283.17508:4606 401.23846:4631
959;79.66752:2033 177.60815:2108 332.17596:2439 407.15247:13730
961;67.6723:2128 80.17626:2157 113.21989:2179 200.60936:2158 338.98376:2306 465.17834:14310
966;143.64372:2102 172.58311:1984 349.67007:1902
981;131.07048:904648 170.15054:1961 175.14117:2887 219.15959:19037 247.15443:54069 417.19556:2131
982;87.04455:7743 89.06008:2298 163.09641:4347 181.18741:1766 191.09186:25409
